,Player_Id,Runs,Balls_played,Strike_Rate,cluster,Player_Name,Batting_Hand,DOB,Country,Over_count,Econ_Rate,Bowling_Skill
290,347,711.0,,,0,Mohammed Shami,,3-Sep-90,India,82.33333333333333,8.64,Right-arm fast-medium
291,165,160.0,,,0,FH Edwards,,6-Feb-82,West Indies,25.0,6.4,Right-arm fast
292,230,76.0,,,0,AC Voges,,4-Oct-79,Australia,9.333333333333334,8.14,Slow left-arm orthodox
293,233,308.0,,,0,J Theron,,24-Jul-85,South Africa,39.166666666666664,7.86,Right-arm medium-fast
294,284,90.0,,,0,RN ten Doeschate,,30-Jun-80,Netherlands,13.833333333333334,6.51,Right-arm medium-fast
295,326,289.0,,,0,V Pratap Singh,,3-May-92,India,35.166666666666664,8.22,Right-arm medium
296,302,400.0,,,0,BA Bhatt,,13-May-90,India,50.5,7.92,Slow left-arm orthodox
297,316,568.0,,,0,GB Hogg,,6-Feb-71,Australia,77.66666666666667,7.31,Slow left-arm chinaman
298,167,207.0,,,0,PC Valthaty,,7-Dec-83,India,25.5,8.12,Right-arm medium
299,42,66.0,,,0,S Dhawan,,5-Dec-85,India,8.166666666666666,8.08,Right-arm offbreak
300,283,282.0,,,0,J Syed Mohammad,,3-Jun-83,India,32.666666666666664,8.63,Slow left-arm orthodox
301,313,26.0,,,0,DJ Harris,,31-Dec-79,Australia,3.0,8.67,Right-arm medium
302,281,35.0,,,0,NL McCullum,,1-Sep-80,New Zealand,5.0,7.0,Right-arm offbreak
303,282,167.0,,,0,JE Taylor,,22-Jun-84,New Zealand,20.333333333333332,8.21,Right-arm fast
304,324,116.0,,,0,KMDN Kulasekara,,22-Jul-82,Sri Lanka,17.833333333333332,6.5,Right-arm fast-medium
305,294,222.0,,,0,P Parameswaran,,30-May-85,India,26.5,8.38,Left-arm medium
306,314,422.0,,,0,Ankit Sharma,,20-Apr-91,India,60.5,6.98,Slow left-arm orthodox
307,446,196.0,,,0,Anand Rajan,,17-Apr-87,India,27.0,7.26,Right-arm medium
308,300,7.0,,,0,Y Gnaneswara Rao,,25-Aug-84,India,1.0,7.0,Right-arm medium
309,297,323.0,,,0,AA Chavan,,28-Oct-85,India,42.5,7.6,Slow left-arm orthodox
310,301,18.0,,,0,S Rana,,18-Sep-84,India,2.6666666666666665,6.75,Right-arm medium-fast
311,312,31.0,,,0,DAJ Bracewell,,28-Sep-90,New Zealand,4.166666666666667,7.44,Right-arm fast-medium
312,448,6.0,,,0,SS Mundhe,,27-Oct-88,India,1.1666666666666667,5.14,Right-arm medium
313,265,20.0,,,0,NJ Rimmington,,11-Nov-82,Australia,3.0,6.67,Right-arm fast-medium
314,451,477.0,,,0,BW Hilfenhaus,,15-Mar-83,Australia,65.0,7.34,Right-arm fast-medium
315,171,42.0,,,0,M Manhas,,12-Oct-79,India,7.0,6.0,Right-arm offbreak
316,274,406.0,,,0,AC Thomas,,9-Feb-77,England,54.5,7.45,Right-arm fast-medium
317,328,67.0,,,0,MJ Clarke,,2-Apr-81,Australia,11.0,6.09,Slow left-arm orthodox
318,240,80.0,,,0,KAJ Roach,,30-Jun-88,West Indies,8.666666666666666,9.23,Right-arm fast
319,241,101.0,,,0,PD Collingwood,,26-May-76,England,15.0,6.73,Right-arm medium
320,273,147.0,,,0,SB Wagh,,9-Oct-88,India,18.0,8.17,Left-arm medium-fast
321,323,70.0,,,0,RJ Peterson,,4-Aug-79,South Africa,8.0,8.75,Slow left-arm orthodox
322,322,598.0,,,0,P Negi,,6-Jan-93,India,73.16666666666667,8.17,Slow left-arm orthodox
323,245,114.0,,,0,AP Dole,,9-Oct-87,India,12.166666666666666,9.37,Right-arm medium-fast
324,246,515.0,,,0,AN Ahmed,,5-Nov-88,India,60.333333333333336,8.54,Right-arm medium-fast
325,253,414.0,,,0,MR Marsh,,20-Oct-91,Australia,54.5,7.6,Right-arm medium
326,254,67.0,,,0,AJ Finch,,17-Nov-86,Australia,7.333333333333333,9.14,Slow left-arm orthodox
327,335,242.0,,,0,A Chandila,,5-Dec-83,India,39.0,6.21,Right-arm offbreak
328,298,79.0,,,0,ND Doshi,,6-Oct-78,India,9.5,8.32,Slow left-arm orthodox
329,325,391.0,,,0,A Ashish Reddy,,24-Feb-91,India,45.0,8.69,Right-arm medium
330,278,223.0,,,0,S Randiv,,30-Jan-85,Sri Lanka,30.0,7.43,Right-arm offbreak
331,266,144.0,,,0,AL Menaria,,29-Oct-90,India,18.833333333333332,7.65,Slow left-arm orthodox
332,258,636.0,,,0,DT Christian,,4-May-83,Australia,83.0,7.66,Right-arm fast-medium
333,261,63.0,,,0,AUK Pathan,,17-Jun-84,India,6.833333333333333,9.22,Right-arm medium
334,259,130.0,,,0,RV Gomez,,16-Oct-85,India,16.166666666666668,8.04,Right-arm medium
335,275,222.0,,,0,JEC Franklin,,7-Nov-80,New Zealand,25.833333333333332,8.59,Left-arm medium
336,318,60.0,,,0,CJ McKay,,20-Feb-83,Australia,7.0,8.57,Right-arm fast-medium
337,389,168.0,,,0,M de Lange,,13-Oct-90,South Africa,19.333333333333332,8.69,Right-arm fast
338,243,268.0,,,0,VS Malik,,9-May-83,India,35.333333333333336,7.58,Right-arm medium
339,439,205.0,,,0,AM Salvi,,20-Oct-81,India,26.0,7.88,Right-arm medium
340,418,245.0,,,0,M Ashwin,,8-Sep-90,India,29.333333333333332,8.35,Legbreak googly
341,429,456.0,,,0,BB Sran,,10-Dec-92,India,55.333333333333336,8.24,Left-arm medium
342,425,154.0,,,0,J Yadav,,22-Jan-90,India,24.333333333333332,6.33,Right-arm offbreak
343,329,97.0,,,0,Gurkeerat Singh,,29-Jun-90,India,13.666666666666666,7.1,Right-arm offbreak
344,400,333.0,,,0,HH Pandya,,11-Oct-93,India,35.5,9.38,Right-arm medium-fast
345,37,80.0,,,0,D Salunkhe,,12-Nov-82,India,8.5,9.41,Legbreak
346,401,409.0,,,0,D Wiese,,18-May-85,South Africa,48.166666666666664,8.49,Right-arm medium-fast
347,12,246.0,,,0,B Akhil,,7-Oct-77,India,32.166666666666664,7.65,Right-arm medium-fast
348,398,369.0,,,0,J Suchith,,16-Jan-94,India,42.166666666666664,8.75,Slow left-arm orthodox
349,49,307.0,,,0,SM Pollock,,16-Jul-73,South Africa,46.666666666666664,6.58,Right-arm fast-medium
350,394,228.0,,,0,DJ Hooda,,19-Apr-95,India,29.5,7.73,Right-arm offbreak
351,44,396.0,,,0,ST Jayasuriya,,30-Jun-69,Sri Lanka,50.166666666666664,7.89,Slow left-arm orthodox
352,458,278.0,,,0,TA Boult,,22-Jul-89,New Zealand,34.5,8.06,Left-arm fast-medium
353,48,323.0,,,0,AM Nayar,,8-Oct-83,India,39.833333333333336,8.11,Right-arm medium
354,404,108.0,,,0,DJ Muthuswami,,9-Mar-81,India,14.0,7.71,Right-arm medium
355,5,71.0,,,0,Mohammad Hafeez,,17-Oct-80,Pakistan,10.5,6.76,Right-arm offbreak
356,4,480.0,,,0,DJ Hussey,,15-Jul-77,Australia,53.833333333333336,8.92,Right-arm offbreak
357,60,364.0,,,0,WPUJC Vaas,,27-Jan-74,Sri Lanka,48.0,7.58,Left-arm fast-medium
358,392,323.0,,,0,Karanveer Singh,,8-Nov-87,India,35.5,9.1,Legbreak googly
359,411,15.0,,,0,C Munro,,11-Mar-87,New Zealand,2.0,7.5,Right-arm medium-fast
360,58,278.0,,,0,SB Styris,,10-Jul-75,New Zealand,37.0,7.51,Right-arm medium
361,408,192.0,,,0,CR Brathwaite,,18-Jul-88,West Indies,23.833333333333332,8.06,Right-arm fast-medium
362,118,366.0,,,0,GD McGrath,,9-Feb-70,Australia,54.833333333333336,6.67,Right-arm fast-medium
363,369,8.0,,,0,Sachin Baby,,18-Dec-88,India,1.6666666666666667,4.8,Right-arm offbreak
364,430,117.0,,,0,A Zampa,,31-Mar-92,Australia,17.166666666666668,6.82,Legbreak googly
365,16,82.0,,,0,SB Joshi,,6-Jun-70,India,9.166666666666666,8.95,Slow left-arm orthodox
366,434,266.0,,,0,CJ Jordan,,4-Oct-88,England,30.166666666666668,8.82,Right-arm fast-medium
367,464,56.0,,,0,SM Boland,,11-Apr-89,Australia,7.166666666666667,7.81,Right-arm fast-medium
368,432,195.0,,,0,S Kaushik,,7-Sep-95,India,23.666666666666668,8.24,Slow left-arm chinaman
369,1,367.0,,,0,SC Ganguly,,8-Jul-72,India,46.666666666666664,7.86,Right-arm medium
370,63,458.0,,,0,LR Shukla,,6-May-81,India,54.333333333333336,8.43,Right-arm medium
371,463,151.0,,,0,T Shamsi,,18-Feb-90,South Africa,16.0,9.44,Slow left-arm chinaman
372,413,238.0,,,0,KH Pandya,,24-Mar-91,India,32.333333333333336,7.36,Slow left-arm orthodox
373,25,562.0,,,0,JR Hopes,,24-Oct-78,Australia,61.5,9.14,Right-arm medium
374,462,102.0,,,0,Kuldeep Yadav,,14-Dec-94,India,12.333333333333334,8.27,Slow left-arm chinaman
375,24,94.0,,,0,K Goel,,24-Dec-86,India,11.166666666666666,8.42,Right-arm offbreak
376,460,427.0,,,0,Mustafizur Rahman,,6-Sep-95,Bangladesh,62.666666666666664,6.81,Left-arm fast-medium
377,68,98.0,,,0,WA Mota,,20-Sep-81,India,12.5,7.84,Right-arm medium
378,22,354.0,,,0,JDP Oram,,28-Jul-78,New Zealand,40.666666666666664,8.7,Right-arm fast-medium
379,412,152.0,,,0,P Sahu,,21-Aug-85,India,17.833333333333332,8.52,Legbreak googly
380,409,203.0,,,0,MP Stoinis,,16-Aug-89,Australia,23.333333333333332,8.7,Right-arm medium
381,119,421.0,,,0,Joginder Sharma,,23-Oct-83,India,45.333333333333336,9.29,Right-arm fast-medium
382,90,532.0,,,0,MF Maharoof,,7-Sep-84,India,73.5,7.24,Right-arm fast-medium
383,215,311.0,,,0,YA Abdulla,,17-Jan-83,India,37.0,8.41,Left-arm fast-medium
384,59,221.0,,,0,SB Bangar,,11-Oct-72,India,25.5,8.67,Right-arm medium-fast
385,405,132.0,,,0,PJ Cummins,,8-May-93,Australia,15.0,8.8,Right-arm fast
386,390,90.0,,,0,R Tewatia,,20-May-93,India,12.166666666666666,7.4,Legbreak
387,185,49.0,,,0,M Vijay,,1-Apr-84,India,6.166666666666667,7.95,Right-arm offbreak
388,147,669.0,,,0,DR Smith,,12-Apr-83,West Indies,79.16666666666667,8.45,Right-arm medium
389,137,359.0,,,0,AD Mascarenhas,,30-Oct-77,England,51.666666666666664,6.95,Right-arm fast-medium
390,371,507.0,,,0,NM Coulter-Nile,,11-Oct-87,Australia,68.0,7.46,Right-arm fast
391,144,54.0,,,0,Shoaib Akhtar,,13-Aug-75,Pakistan,7.666666666666667,7.04,Right-arm fast
392,366,273.0,,,0,Parvez Rasool,,13-Feb-89,India,33.333333333333336,8.19,Right-arm offbreak
393,153,538.0,,,0,RR Powar,,20-May-78,India,73.83333333333333,7.29,Right-arm offbreak
394,142,42.0,,,0,PM Sarvesh Kumar,,26-Apr-89,India,5.166666666666667,8.13,Right-arm medium
395,453,154.0,,,0,P Suyal,,15-Oct-89,India,17.833333333333332,8.64,Left-arm medium
396,135,365.0,,,0,TM Dilshan,,14-Oct-76,Sri Lanka,45.833333333333336,7.96,Right-arm offbreak
397,57,449.0,,,0,RG Sharma,,30-Apr-87,India,57.0,7.88,Right-arm offbreak
398,174,306.0,,,0,BAW Mendis,,11-Mar-85,Sri Lanka,41.333333333333336,7.4,Right-arm offbreak
399,156,164.0,,,0,T Thushara,,1-Mar-81,Sri Lanka,24.0,6.83,Left-arm fast-medium
400,363,450.0,,,0,KW Richardson,,12-Feb-91,Australia,54.333333333333336,8.28,Right-arm fast-medium
401,160,248.0,,,0,Kamran Khan,,10-Mar-91,India,29.5,8.41,Left-arm medium-fast
402,159,41.0,,,0,T Henderson,,1-Aug-74,South Africa,6.0,6.83,Right-arm fast-medium
403,157,308.0,,,0,JD Ryder,,6-Aug-84,New Zealand,40.166666666666664,7.67,Right-arm medium
404,362,354.0,,,0,DJG Sammy,,20-Dec-83,West Indies,40.666666666666664,8.7,Right-arm medium-fast
405,115,214.0,,,0,RR Raje,,3-Sep-86,India,24.0,8.92,Right-arm fast-medium
406,457,66.0,,,0,JW Hastings,,4-Nov-85,Australia,10.166666666666666,6.49,Right-arm fast-medium
407,45,40.0,,,0,DJ Thornely,,1-Oct-78,Australia,7.333333333333333,5.45,Right-arm medium
408,143,204.0,,,0,DP Vijaykumar,,20-Oct-86,India,26.333333333333332,7.75,Right-arm medium
409,75,470.0,,,0,Pankaj Singh,,6-May-85,India,51.833333333333336,9.07,Right-arm medium-fast
410,117,307.0,,,0,Mohammad Asif,,20-Dec-82,Pakistan,33.166666666666664,9.26,Right-arm fast-medium
411,91,504.0,,,0,VY Mahesh,,21-Dec-87,India,59.833333333333336,8.42,Right-arm medium-fast
412,70,237.0,,,0,Shahid Afridi,,1-Mar-80,Pakistan,30.833333333333332,7.69,Legbreak googly
413,387,239.0,,,0,BE Hendricks,,8-Jun-90,South Africa,26.166666666666668,9.13,Left-arm fast-medium
414,78,549.0,,,0,VRV Singh,,17-Sep-84,India,61.833333333333336,8.88,Right-arm medium-fast
415,102,275.0,,,0,Sohail Tanvir,,12-Dec-84,Pakistan,44.166666666666664,6.23,Left-arm medium-fast
416,388,155.0,,,0,S Gopal,,4-Sep-93,India,19.333333333333332,8.02,Legbreak
417,98,100.0,,,0,DNT Zoysa,,13-May-78,Sri Lanka,11.5,8.7,Left-arm fast-medium
418,112,28.0,,,0,DB Ravi Teja,,5-Sep-87,India,3.0,9.33,Legbreak googly
419,385,111.0,,,0,BCJ Cutting,,30-Jan-87,Australia,15.333333333333334,7.24,Right-arm fast-medium
420,386,632.0,,,0,Imran Tahir,,27-Mar-79,India,74.66666666666667,8.46,Legbreak googly
421,381,165.0,,,0,Shivam Sharma,,9-Sep-93,India,19.0,8.68,Right-arm offbreak
422,149,306.0,,,0,CRD Fernando,,19-Jul-79,Sri Lanka,41.5,7.37,Right-arm fast-medium
423,8,371.0,,,0,V Kohli,,5-Nov-88,India,44.0,8.43,Right-arm medium
424,54,338.0,,,0,Y Venugopal Rao,,26-Feb-82,India,37.0,9.14,Right-arm offbreak
425,105,198.0,,,0,Umar Gul,,14-Apr-84,Pakistan,25.5,7.76,Right-arm fast-medium
426,308,8.0,,,0,SA Yadav,,14-Sep-90,India,1.0,8.0,Right-arm offbreak
427,122,257.0,,,0,M Ntini,,6-Jul-77,South Africa,35.5,7.24,Right-arm fast
428,86,87.0,,,0,Shoaib Malik,,1-Feb-82,Pakistan,9.666666666666666,9.0,Right-arm offbreak
429,307,244.0,,,0,MN Samuels,,5-Feb-81,West Indies,33.5,7.28,Right-arm offbreak
430,315,1656.0,,,1,SP Narine,,26-May-88,West Indies,265.6666666666667,6.23,Right-arm offbreak
431,14,3135.0,,,1,P Kumar,,2-Oct-86,India,421.5,7.44,Right-arm medium
432,201,2528.0,,,1,R Ashwin,,17-Sep-86,India,393.1666666666667,6.43,Right-arm offbreak
433,50,3162.0,,,1,Harbhajan Singh,,3-Jul-80,India,457.0,6.92,Right-arm offbreak
434,71,2778.0,,,1,DJ Bravo,,7-Oct-83,West Indies,351.6666666666667,7.9,Right-arm medium-fast
435,73,2321.0,,,1,A Nehra,,29-Apr-79,India,307.0,7.56,Left-arm medium-fast
436,190,2104.0,,,1,M Morkel,,6-Oct-84,South Africa,283.1666666666667,7.43,Right-arm fast
437,81,2917.0,,,1,R Vinay Kumar,,12-Feb-84,India,356.8333333333333,8.17,Right-arm medium
438,136,2941.0,,,1,A Mishra,,24-Nov-82,India,411.0,7.16,Legbreak
439,94,2350.0,,,1,DW Steyn,,27-Jun-83,South Africa,359.8333333333333,6.53,Right-arm fast
440,39,1909.0,,,1,SK Trivedi,,4-Sep-82,India,259.5,7.36,Right-arm medium
441,232,2335.0,,,1,UT Yadav,,25-Oct-87,India,288.1666666666667,8.1,Right-arm fast-medium
442,32,2230.0,,,1,SR Watson,,17-Jun-81,Australia,299.1666666666667,7.45,Right-arm fast-medium
443,109,2378.0,,,1,JA Morkel,,10-Jun-81,South Africa,301.0,7.9,Right-arm medium-fast
444,131,2379.0,,,1,PP Ojha,,5-Sep-86,India,324.1666666666667,7.34,Slow left-arm orthodox
445,61,2382.0,,,1,RP Singh,,6-Dec-85,India,312.3333333333333,7.63,Left-arm fast-medium
446,121,1743.0,,,1,M Muralitharan,,17-Apr-72,Sri Lanka,263.5,6.61,Right-arm offbreak
447,194,2611.0,,,1,SL Malinga,,28-Aug-83,Sri Lanka,401.1666666666667,6.51,Right-arm fast
448,67,3123.0,,,1,PP Chawla,,24-Dec-88,India,412.0,7.58,Legbreak
449,29,2653.0,,,1,IK Pathan,,27-Oct-84,India,350.1666666666667,7.58,Left-arm medium-fast
450,35,2166.0,,,1,RA Jadeja,,6-Dec-88,India,288.8333333333333,7.5,Slow left-arm orthodox
451,151,2055.0,,,1,L Balaji,,27-Sep-81,India,262.3333333333333,7.83,Right-arm medium-fast
452,84,2092.0,,,1,I Sharma,,2-Sep-88,India,266.5,7.85,Right-arm fast-medium
453,106,1961.0,,,1,AB Dinda,,25-Mar-84,India,254.0,7.72,Right-arm medium-fast
454,9,2316.0,,,1,JH Kallis,,16-Oct-75,South Africa,299.8333333333333,7.72,Right-arm fast-medium
455,299,1989.0,,,1,B Kumar,,5-Feb-90,India,288.3333333333333,6.9,Right-arm medium
456,15,2511.0,,,1,Z Khan,,7-Oct-78,India,338.3333333333333,7.42,Left-arm fast-medium
457,89,1982.0,,,1,R Bhatia,,22-Oct-79,India,269.6666666666667,7.35,Right-arm medium-fast
458,21,1029.0,,,2,SK Raina,,27-Nov-86,India,142.0,7.25,Right-arm offbreak
459,27,1044.0,,,2,Yuvraj Singh,,12-Dec-81,India,142.83333333333334,7.31,Slow left-arm orthodox
460,124,1089.0,,,2,A Kumble,,17-Oct-70,India,163.83333333333334,6.65,Legbreak googly
461,116,985.0,,,2,PJ Sangwan,,5-Nov-90,India,121.0,8.14,Left-arm medium
462,310,1562.0,,,2,JP Faulkner,,29-Apr-90,Australia,187.16666666666666,8.35,Left-arm fast-medium
463,83,1397.0,,,2,M Kartik,,11-Sep-76,India,197.0,7.09,Slow left-arm orthodox
464,80,1736.0,,,2,DS Kulkarni,,10-Dec-88,India,227.66666666666666,7.63,Right-arm medium
465,403,844.0,,,2,MJ McClenaghan,,11-Jun-86,New Zealand,106.16666666666667,7.95,Left-arm fast-medium
466,31,1371.0,,,2,YK Pathan,,17-Nov-82,India,190.33333333333334,7.2,Right-arm offbreak
467,38,1465.0,,,2,SK Warne,,13-Sep-69,Australia,203.83333333333334,7.19,Legbreak googly
468,126,1652.0,,,2,MM Patel,,12-Jul-83,India,223.16666666666666,7.4,Right-arm medium-fast
469,175,886.0,,,2,DL Vettori,,27-Jan-79,New Zealand,130.83333333333334,6.77,Slow left-arm orthodox
470,120,1261.0,,,2,MS Gony,,4-Jan-84,India,151.66666666666666,8.31,Right-arm medium
471,77,1208.0,,,2,S Sreesanth,,6-Feb-83,India,157.83333333333334,7.65,Right-arm fast-medium
472,66,1111.0,,,2,B Lee,,8-Nov-76,Australia,152.66666666666666,7.28,Right-arm fast
473,82,1166.0,,,2,AB Agarkar,,4-Dec-77,India,136.66666666666666,8.53,Right-arm fast
474,56,694.0,,,2,A Symonds,,9-Jun-75,Australia,90.0,7.71,Right-arm offbreak
475,374,1218.0,,,2,AR Patel,,20-Jan-94,India,164.33333333333334,7.41,Slow left-arm orthodox
476,370,866.0,,,2,PV Tambe,,8-Oct-71,India,112.33333333333333,7.71,Legbreak
477,140,1063.0,,,2,Iqbal Abdulla,,2-Dec-89,India,151.5,7.02,Slow left-arm orthodox
478,235,1093.0,,,2,R Sharma,,30-Apr-87,India,155.83333333333334,7.01,Right-arm offbreak
479,280,1025.0,,,2,NLTC Perera,,3-Apr-89,Sri Lanka,119.16666666666667,8.6,Right-arm medium-fast
480,248,710.0,,,2,DE Bollinger,,24-Jul-81,Australia,100.0,7.1,Left-arm fast-medium
481,346,994.0,,,2,JD Unadkat,,18-Oct-91,India,119.33333333333333,8.33,Left-arm medium
482,255,636.0,,,2,STR Binny,,3-Jun-84,India,86.16666666666667,7.38,Right-arm medium
483,321,686.0,,,2,Azhar Mahmood,,28-Feb-75,Pakistan,92.0,7.46,Right-arm fast-medium
484,377,833.0,,,2,TG Southee,,11-Dec-88,New Zealand,104.16666666666667,8.0,Right-arm medium-fast
485,334,912.0,,,2,AD Russell,,29-Apr-88,West Indies,108.5,8.41,Right-arm fast
486,267,722.0,,,2,WD Parnell,,30-Jul-89,South Africa,100.16666666666667,7.21,Left-arm medium-fast
487,293,1201.0,,,2,S Nadeem,,12-Aug-89,India,171.16666666666666,7.02,Slow left-arm orthodox
488,333,1019.0,,,2,P Awana,,19-Jul-86,India,128.83333333333334,7.91,Right-arm medium
489,270,779.0,,,2,S Aravind,,8-Apr-84,India,99.66666666666667,7.82,Left-arm medium-fast
490,276,1076.0,,,2,Shakib Al Hasan,,24-Mar-87,Bangladesh,154.83333333333334,6.95,Slow left-arm orthodox
491,296,1065.0,,,2,VR Aaron,,29-Oct-89,India,129.16666666666666,8.25,Right-arm fast
492,311,941.0,,,2,HV Patel,,23-Nov-90,India,113.66666666666667,8.28,Right-arm medium
493,357,1367.0,,,2,MG Johnson,,2-Nov-81,Australia,173.83333333333334,7.86,Left-arm fast
494,378,725.0,,,2,MA Starc,,30-Jan-90,Australia,102.0,7.11,Left-arm fast
495,375,971.0,,,2,JJ Bumrah,,6-Dec-93,India,118.33333333333333,8.21,Right-arm medium
496,192,801.0,,,2,J Botha,,2-May-82,South Africa,118.16666666666667,6.78,Right-arm offbreak
497,309,759.0,,,2,KK Cooper,,16-Feb-89,West Indies,100.0,7.59,Right-arm medium
498,223,810.0,,,2,DP Nannes,,16-May-76,Australia,114.83333333333333,7.05,Left-arm fast
499,382,1249.0,,,2,YS Chahal,,23-Jul-90,India,158.0,7.91,Legbreak googly
500,367,1221.0,,,2,Sandeep Sharma,,18-May-93,India,162.16666666666666,7.53,Right-arm medium
501,256,734.0,,,2,Harmeet Singh,,7-Sep-92,India,95.66666666666667,7.67,Slow left-arm orthodox
502,162,747.0,,,2,CH Gayle,,21-Sep-79,West Indies,96.5,7.74,Right-arm offbreak
503,163,1004.0,,,2,MC Henriques,,1-Feb-87,Australia,128.33333333333334,7.82,Right-arm fast-medium
504,166,1136.0,,,2,KV Sharma,,23-Oct-87,India,142.83333333333334,7.95,Legbreak googly
505,154,805.0,,,2,JP Duminy,,14-Apr-84,South Africa,113.83333333333333,7.07,Right-arm offbreak
506,364,1674.0,,,2,MM Sharma,,18-Sep-88,India,214.83333333333334,7.79,Right-arm medium
507,356,652.0,,,2,R Dhawan,,19-Feb-90,India,85.5,7.63,Right-arm medium-fast
508,186,1415.0,,,2,SB Jakati,,27-Nov-80,India,178.16666666666666,7.94,Slow left-arm orthodox
509,350,1060.0,,,2,CH Morris,,30-Apr-87,South Africa,142.16666666666666,7.46,Right-arm fast-medium
510,188,1074.0,,,2,RJ Harris,,11-Oct-79,Australia,144.16666666666666,7.45,Right-arm fast
511,191,1031.0,,,2,AD Mathews,,2-Jun-87,Sri Lanka,129.33333333333334,7.97,Right-arm fast-medium
512,238,626.0,,,2,SW Tait,,22-Feb-83,Australia,89.0,7.03,Right-arm fast
513,221,1724.0,,,2,KA Pollard,,12-May-87,West Indies,210.66666666666666,8.18,Right-arm medium-fast
